timestamp,ciudad,pais,temperatura_actual,sensacion_termica,temperatura_minima,temperatura_maxima,presion,humedad,descripcion_clima,estado_clima,velocidad_viento,direccion_viento,nubosidad,visibilidad,latitud,longitud
2025-08-04 00:26:02,Dublin,IE,19.38,19.67,18.36,20.14,1006,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:27:02,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:28:01,Dublin,IE,19.25,19.45,18.36,19.65,1006,85,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:29:02,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:30:01,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:31:02,Dublin,IE,19.43,19.65,18.36,20.14,1005,85,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:32:01,Dublin,IE,19.25,19.45,18.36,19.65,1006,85,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:33:02,Dublin,IE,19.25,19.45,18.36,19.65,1006,85,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 10:58:02,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 10:59:01,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:00:02,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:01:01,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:02:02,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:02:38,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:03:02,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:03:13,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:04:02,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:05:01,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:06:02,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:06:51,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:07:02,Dublin,IE,19.47,18.75,18.53,20.49,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:08:03,Dublin,IE,19.33,18.6,18.53,19.77,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:09:03,Dublin,IE,19.33,18.6,18.53,19.77,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:10:02,Dublin,IE,19.33,18.6,18.53,19.77,1013,49,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:11:03,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:12:02,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:13:02,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:14:04,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:15:02,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:16:01,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:17:03,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:18:03,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:19:03,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:20:03,Dublin,IE,19.45,18.7,19.21,19.77,1013,48,nubes dispersas,Clouds,13.89,290,40,10000,53.344,-6.2672
2025-08-04 11:21:03,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:22:02,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:23:06,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:24:03,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:25:02,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:26:02,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:27:03,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:28:03,Dublin,IE,19.33,18.6,18.53,19.65,1013,49,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:29:03,Dublin,IE,19.33,18.6,18.53,19.65,1013,49,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:30:01,Dublin,IE,19.33,18.6,18.53,19.65,1013,49,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:31:02,Dublin,IE,19.33,18.6,18.53,19.65,1013,49,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:32:02,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:33:02,Dublin,IE,19.47,18.73,18.53,20.49,1013,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:34:03,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:35:03,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:36:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:37:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:38:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:39:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:40:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:41:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:42:03,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:43:01,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:44:01,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:45:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:46:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:47:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:48:03,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 11:49:02,Dublin,IE,19.12,18.34,18.53,19.36,1014,48,nubes dispersas,Clouds,12.86,290,40,10000,53.344,-6.2672
2025-08-04 12:52:02,Dublin,IE,18.5,17.74,17.36,19.03,1015,51,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:16:02,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:17:03,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:18:02,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:19:02,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:20:02,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:21:01,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:22:01,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:23:02,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:24:02,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:25:03,Dublin,IE,17.28,16.58,16.44,17.43,1015,58,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:26:02,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:27:00,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:28:01,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:29:00,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:30:00,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:31:01,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:32:02,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:33:01,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:34:00,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:35:01,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:36:02,Dublin,IE,16.75,16,15.88,17.43,1016,58,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:37:02,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:38:00,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:39:01,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:40:02,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:41:02,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:42:01,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:43:02,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:44:00,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:45:00,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:46:00,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:47:00,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:48:00,Dublin,IE,16.29,15.44,15.88,16.6,1016,56,algo de nubes,Clouds,10.8,270,20,10000,53.344,-6.2672
2025-08-04 14:49:00,Dublin,IE,16.29,15.38,15.88,16.6,1016,54,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:50:00,Dublin,IE,16.29,15.38,15.88,16.6,1016,54,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:51:00,Dublin,IE,16.29,15.38,15.88,16.6,1016,54,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:52:00,Dublin,IE,16.29,15.38,15.88,16.6,1016,54,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:53:01,Dublin,IE,16.29,15.38,15.88,16.6,1016,54,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:54:00,Dublin,IE,16.29,15.38,15.88,16.6,1016,54,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:55:00,Dublin,IE,16.23,15.4,15.88,16.53,1016,57,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:56:00,Dublin,IE,16.23,15.4,15.88,16.53,1016,57,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:57:02,Dublin,IE,16.23,15.4,15.88,16.53,1016,57,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:58:02,Dublin,IE,16.23,15.4,15.88,16.53,1016,57,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 14:59:01,Dublin,IE,16.23,15.4,15.88,16.53,1016,57,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
2025-08-04 15:00:00,Dublin,IE,16.23,15.4,15.88,16.53,1016,57,algo de nubes,Clouds,10.29,270,20,10000,53.344,-6.2672
